recipeTitle,maybe_not_about_the_recipe,positive_user_describing_changes,positive_user_made_as_written,question,thinks_ingredients_hard_to_find,thinks_recipe_is_flawed_due_to_cooking_time,thinks_recipe_is_flawed_due_to_flavor,thinks_recipe_is_flawed_due_to_technique_or_equipment,thinks_recipe_is_inauthentic,user_responding_to_other_user,url,totalComments
Halloumi-Stuffed Sweet Peppers Recipe,0.07142857142857142,0.6428571428571429,0.047619047619047616,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.0,0.0,https://cooking.nytimes.com/recipes/1026376-halloumi-stuffed-sweet-peppers,42.0
Fragrant Coconut Chicken and Sweet Potato  Recipe,0.012345679012345678,0.6419753086419753,0.08641975308641975,0.07654320987654321,0.0024691358024691358,0.019753086419753086,0.145679012345679,0.0049382716049382715,0.0,0.009876543209876543,https://cooking.nytimes.com/recipes/1026305-fragrant-coconut-chicken-and-sweet-potato,405.0
"Kale Salad With Cranberries, Pecans and Blue Cheese Recipe",0.15384615384615385,0.6410256410256411,0.038461538461538464,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.11538461538461539,https://cooking.nytimes.com/recipes/1020002-kale-salad-with-cranberries-pecans-and-blue-cheese,78.0
Guacamole With Grilled Corn Recipe,0.12,0.64,0.02666666666666667,0.09333333333333334,0.0,0.0,0.04,0.06666666666666667,0.0,0.013333333333333334,https://cooking.nytimes.com/recipes/1023414-guacamole-with-grilled-corn,75.0
Chewy Marmalade Oatmeal Cookies Recipe,0.020833333333333332,0.6388888888888888,0.09722222222222222,0.041666666666666664,0.0,0.013888888888888888,0.09722222222222222,0.0763888888888889,0.0,0.013888888888888888,https://cooking.nytimes.com/recipes/1027726-chewy-marmalade-oatmeal-cookies,144.0
Simple Steamed Clams or Mussels Recipe,0.0,0.6363636363636364,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,https://cooking.nytimes.com/recipes/1015658-simple-steamed-clams-or-mussels,11.0
Brothy Spinach and Peas Pasta  Recipe,0.0,0.6341463414634146,0.12195121951219512,0.12195121951219512,0.0,0.0,0.04878048780487805,0.024390243902439025,0.0,0.04878048780487805,https://cooking.nytimes.com/recipes/777577938-brothy-spinach-and-peas-pasta,41.0
Zucchini and Fennel Salad Recipe,0.06666666666666667,0.6333333333333333,0.1,0.0,0.0,0.03333333333333333,0.06666666666666667,0.1,0.0,0.0,https://cooking.nytimes.com/recipes/1026890-zucchini-and-fennel-salad,30.0
Roasted White Bean and Tomato Pasta Recipe,0.00804289544235925,0.6327077747989276,0.08042895442359249,0.058981233243967826,0.0,0.032171581769437,0.10455764075067024,0.06166219839142091,0.005361930294906166,0.0160857908847185,https://cooking.nytimes.com/recipes/1024062-roasted-white-bean-and-tomato-pasta,373.0
Garlicky Shrimp With Zucchini and Beans Recipe,0.02040816326530612,0.6326530612244898,0.07142857142857142,0.1326530612244898,0.0,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.01020408163265306,0.030612244897959183,https://cooking.nytimes.com/recipes/778170186-garlicky-shrimp-with-zucchini-and-beans,98.0
Quick Shrimp and Asparagus Stir-Fry Recipe,0.0,0.6323529411764706,0.07352941176470588,0.08088235294117647,0.0,0.07352941176470588,0.051470588235294115,0.051470588235294115,0.0,0.03676470588235294,https://cooking.nytimes.com/recipes/1025275-quick-shrimp-and-asparagus-stir-fry,136.0
Cinnamon Date Smoothie Recipe,0.03508771929824561,0.631578947368421,0.20175438596491227,0.05263157894736842,0.0,0.0,0.03508771929824561,0.02631578947368421,0.008771929824561403,0.008771929824561403,https://cooking.nytimes.com/recipes/1026485-cinnamon-date-smoothie,114.0
Pesto Pasta With Corn and Green Beans Recipe,0.07017543859649122,0.631578947368421,0.08771929824561403,0.08771929824561403,0.0,0.017543859649122806,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.0,https://cooking.nytimes.com/recipes/1026983-pesto-pasta-with-corn-and-green-beans,57.0
Burrito Bowls Recipe,0.023809523809523808,0.6309523809523809,0.14285714285714285,0.15476190476190477,0.0,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.0,0.011904761904761904,https://cooking.nytimes.com/recipes/758128148-burrito-bowls,84.0
Asparagus and Sausage Pasta Recipe,0.04938271604938271,0.6296296296296297,0.04938271604938271,0.09876543209876543,0.0,0.012345679012345678,0.13580246913580246,0.0,0.0,0.024691358024691357,https://cooking.nytimes.com/recipes/777913309-asparagus-and-sausage-pasta,81.0
Cantonese-Style Steamed Fish Recipe,0.07407407407407407,0.6296296296296297,0.037037037037037035,0.09259259259259259,0.037037037037037035,0.018518518518518517,0.0,0.07407407407407407,0.0,0.037037037037037035,https://cooking.nytimes.com/recipes/1024660-cantonese-style-steamed-fish,54.0
"Spicy, Creamy Weeknight Bolognese Recipe",0.016666666666666666,0.6291666666666667,0.15833333333333333,0.07083333333333333,0.0020833333333333333,0.010416666666666666,0.06666666666666667,0.008333333333333333,0.027083333333333334,0.010416666666666666,https://cooking.nytimes.com/recipes/1026551-spicy-creamy-weeknight-bolognese,480.0
Tofu and Green Beans With Chile Crisp Recipe,0.07075471698113207,0.6289308176100629,0.0959119496855346,0.05345911949685535,0.014150943396226415,0.036163522012578615,0.03773584905660377,0.036163522012578615,0.006289308176100629,0.020440251572327043,https://cooking.nytimes.com/recipes/1020993-tofu-and-green-beans-with-chile-crisp,636.0
Chickpea Salad With Cucumber and Roast Lemon Salsa Recipe,0.14285714285714285,0.6285714285714286,0.0,0.11428571428571428,0.0,0.0,0.08571428571428572,0.0,0.02857142857142857,0.0,https://cooking.nytimes.com/recipes/778511260-chickpea-salad-with-cucumber-and-roast-lemon-salsa,35.0
Maangchi’s Cheese Buldak (Fire Chicken) Recipe,0.0367965367965368,0.6277056277056277,0.12121212121212122,0.0670995670995671,0.023809523809523808,0.008658008658008658,0.07792207792207792,0.010822510822510822,0.008658008658008658,0.017316017316017316,https://cooking.nytimes.com/recipes/1020366-maangchis-cheese-buldak-fire-chicken,462.0
Fluke au Gratin Recipe,0.0,0.626984126984127,0.1111111111111111,0.1349206349206349,0.007936507936507936,0.0,0.031746031746031744,0.047619047619047616,0.015873015873015872,0.023809523809523808,https://cooking.nytimes.com/recipes/1022309-fluke-au-gratin,126.0
Pork Chile Verde Recipe,0.01529051987767584,0.6269113149847095,0.10091743119266056,0.11314984709480122,0.012232415902140673,0.03669724770642202,0.009174311926605505,0.027522935779816515,0.024464831804281346,0.03363914373088685,https://cooking.nytimes.com/recipes/1025775-pork-chile-verde,327.0
Zaalouk With Tahini Recipe,0.0,0.6266666666666667,0.18666666666666668,0.05333333333333334,0.013333333333333334,0.04,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.013333333333333334,https://cooking.nytimes.com/recipes/1024141-zaalouk-with-tahini,75.0
Sanshoku-don (Three-Color Rice Bowls) Recipe,0.08333333333333333,0.625,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,https://cooking.nytimes.com/recipes/1024532-sanshoku-don-three-color-rice-bowls,24.0
"Halloumi, Arugula and Tomato Sandwiches Recipe",0.04310344827586207,0.625,0.12931034482758622,0.05172413793103448,0.0,0.02586206896551724,0.0603448275862069,0.02586206896551724,0.0,0.03879310344827586,https://cooking.nytimes.com/recipes/1025590-halloumi-arugula-and-tomato-sandwiches,232.0
Smoky Shrimp Saganaki Recipe,0.017857142857142856,0.625,0.125,0.17857142857142858,0.0,0.0,0.0,0.017857142857142856,0.0,0.03571428571428571,https://cooking.nytimes.com/recipes/1025971-smoky-shrimp-saganaki,56.0
Sheet-Pan Chicken With Black Beans and Squash Recipe,0.009615384615384616,0.625,0.14423076923076922,0.07692307692307693,0.009615384615384616,0.0673076923076923,0.028846153846153848,0.028846153846153848,0.0,0.009615384615384616,https://cooking.nytimes.com/recipes/771531010-sheet-pan-chicken-with-black-beans-and-squash,104.0
Red Wine-Braised Short Ribs With Lemongrass and Soy Recipe,0.02702702702702703,0.6216216216216216,0.11711711711711711,0.14414414414414414,0.0,0.05405405405405406,0.02702702702702703,0.0,0.0,0.009009009009009009,https://cooking.nytimes.com/recipes/1018318-red-wine-braised-short-ribs-with-lemongrass-and-soy,111.0
Sardine and Egg Sandwich Recipe,0.2,0.62,0.06,0.04,0.0,0.0,0.06,0.0,0.0,0.02,https://cooking.nytimes.com/recipes/1026579-sardine-and-egg-sandwich,50.0
Cheese and Spinach Phyllo Rolls Recipe,0.0,0.6190476190476191,0.047619047619047616,0.2857142857142857,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,https://cooking.nytimes.com/recipes/1023977-cheese-and-spinach-phyllo-rolls,21.0
Rumbledethumps (Potato Mash With Cabbage and Cheddar) Recipe,0.0,0.6190476190476191,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,https://cooking.nytimes.com/recipes/1026390-rumbledethumps-potato-mash-with-cabbage-and-cheddar,21.0
Squid Ink Pasta Recipe,0.0,0.6153846153846154,0.0,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,https://cooking.nytimes.com/recipes/1026703-squid-ink-pasta,13.0
Saladu Nebbe (Black-Eyed Pea Salad With Tomatoes and Cucumbers) Recipe,0.02564102564102564,0.6153846153846154,0.1282051282051282,0.0,0.0,0.0,0.20512820512820512,0.0,0.0,0.02564102564102564,https://cooking.nytimes.com/recipes/1025747-saladu-nebbe-black-eyed-pea-salad-with-tomatoes-and-cucumbers,39.0
Greek Salad With Sardines and Beans Recipe,0.07692307692307693,0.6153846153846154,0.0,0.19230769230769232,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,https://cooking.nytimes.com/recipes/781623159-greek-salad-with-sardines-and-beans,26.0
Serious Potato Skins Recipe,0.12307692307692308,0.6153846153846154,0.07692307692307693,0.09230769230769231,0.0,0.0,0.03076923076923077,0.046153846153846156,0.0,0.015384615384615385,https://cooking.nytimes.com/recipes/1012831-serious-potato-skins,65.0
Stovetop Mac and Cheese Recipe,0.04819277108433735,0.6144578313253012,0.04216867469879518,0.03614457831325301,0.006024096385542169,0.018072289156626505,0.07228915662650602,0.13855421686746988,0.0,0.024096385542168676,https://cooking.nytimes.com/recipes/1025254-stovetop-mac-and-cheese,166.0
Roasted Brussels Sprouts Recipe,0.045454545454545456,0.6136363636363636,0.09090909090909091,0.015151515151515152,0.0,0.16666666666666666,0.015151515151515152,0.03787878787878788,0.0,0.015151515151515152,https://cooking.nytimes.com/recipes/1015725-roasted-brussels-sprouts,132.0
Peppermint Brownie Cookies Recipe,0.021505376344086023,0.6129032258064516,0.08817204301075268,0.08172043010752689,0.002150537634408602,0.03225806451612903,0.03655913978494624,0.1010752688172043,0.0,0.023655913978494623,https://cooking.nytimes.com/recipes/1022771-peppermint-brownie-cookies,465.0
Broccoli With Sizzled Nuts and Dates Recipe,0.03529411764705882,0.611764705882353,0.2,0.058823529411764705,0.0,0.011764705882352941,0.011764705882352941,0.058823529411764705,0.0,0.011764705882352941,https://cooking.nytimes.com/recipes/1024947-broccoli-with-sizzled-nuts-and-dates,85.0
Spiced Olive Oil Cake With Orange Glaze Recipe,0.03184713375796178,0.6114649681528662,0.044585987261146494,0.1464968152866242,0.0,0.06369426751592357,0.03184713375796178,0.044585987261146494,0.0,0.025477707006369428,https://cooking.nytimes.com/recipes/1020430-spiced-olive-oil-cake-with-orange-glaze,157.0
Cinnamon Crunch Banana Bread Recipe,0.03134796238244514,0.6112852664576802,0.10658307210031348,0.07523510971786834,0.0,0.034482758620689655,0.10031347962382445,0.034482758620689655,0.0,0.006269592476489028,https://cooking.nytimes.com/recipes/1021073-cinnamon-crunch-banana-bread,319.0
St. John Beans and Bacon Recipe,0.1111111111111111,0.6111111111111112,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.05555555555555555,https://cooking.nytimes.com/recipes/1020868-st-john-beans-and-bacon,36.0
Tuna Crunch Sandwiches Recipe,0.20168067226890757,0.6092436974789915,0.0546218487394958,0.03361344537815126,0.0,0.008403361344537815,0.025210084033613446,0.04201680672268908,0.004201680672268907,0.02100840336134454,https://cooking.nytimes.com/recipes/1023147-tuna-crunch-sandwiches,238.0
Halloumi Chicken Parmesan With Za’atar Recipe,0.043478260869565216,0.6086956521739131,0.13043478260869565,0.043478260869565216,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,https://cooking.nytimes.com/recipes/1025089-halloumi-chicken-parmesan-with-zaatar,23.0
Green Tomato Salad Recipe,0.043478260869565216,0.6086956521739131,0.13043478260869565,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,https://cooking.nytimes.com/recipes/1019291-green-tomato-salad,23.0
Kaddu (Sweet and Sour Butternut Squash) Recipe,0.020618556701030927,0.6082474226804123,0.14432989690721648,0.05154639175257732,0.020618556701030927,0.05154639175257732,0.030927835051546393,0.05154639175257732,0.010309278350515464,0.010309278350515464,https://cooking.nytimes.com/recipes/1020704-kaddu-sweet-and-sour-butternut-squash,97.0
Gochujang Shrimp Pasta Recipe,0.0392156862745098,0.6078431372549019,0.06862745098039216,0.16666666666666666,0.0,0.00980392156862745,0.06862745098039216,0.029411764705882353,0.0,0.00980392156862745,https://cooking.nytimes.com/recipes/1025277-gochujang-shrimp-pasta,102.0
Bulgogi-Style Tofu Recipe,0.1111111111111111,0.6074074074074074,0.05925925925925926,0.1259259259259259,0.0,0.014814814814814815,0.0,0.044444444444444446,0.014814814814814815,0.022222222222222223,https://cooking.nytimes.com/recipes/1023313-bulgogi-style-tofu,135.0
Spaghetti Aglio e Olio e Fried Shallot Recipe,0.07142857142857142,0.6071428571428571,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,https://cooking.nytimes.com/recipes/1023190-spaghetti-aglio-e-olio-e-fried-shallot,28.0
Roasted Carrots With Whipped Tahini Recipe,0.042735042735042736,0.6068376068376068,0.17094017094017094,0.1111111111111111,0.0,0.008547008547008548,0.03418803418803419,0.008547008547008548,0.0,0.017094017094017096,https://cooking.nytimes.com/recipes/1026271-roasted-carrots-with-whipped-tahini,117.0
"One-Pan Paprika Chicken With Lentils, Squash and Daqa Recipe",0.009478672985781991,0.6066350710900474,0.052132701421800945,0.10900473933649289,0.009478672985781991,0.037914691943127965,0.052132701421800945,0.08056872037914692,0.0,0.04265402843601896,https://cooking.nytimes.com/recipes/1023810-one-pan-paprika-chicken-with-lentils-squash-and-daqa,211.0
Salmon With Mustard Piccata Sauce Recipe,0.0,0.6041666666666666,0.041666666666666664,0.14583333333333334,0.0,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.0,0.020833333333333332,https://cooking.nytimes.com/recipes/767820396-salmon-with-mustard-piccata-sauce,48.0
Sheet-Pan Gnocchi With Sausages and Peppers Recipe,0.017241379310344827,0.603448275862069,0.15517241379310345,0.07471264367816093,0.0,0.05747126436781609,0.022988505747126436,0.05172413793103448,0.005747126436781609,0.011494252873563218,https://cooking.nytimes.com/recipes/1026490-sheet-pan-gnocchi-with-sausages-and-peppers,174.0
"Grilled Broccoli With Soy Sauce, Maple Syrup and Balsamic Vinegar Recipe",0.11363636363636363,0.6022727272727273,0.056818181818181816,0.06818181818181818,0.011363636363636364,0.011363636363636364,0.07954545454545454,0.03409090909090909,0.0,0.022727272727272728,https://cooking.nytimes.com/recipes/1019991-grilled-broccoli-with-soy-sauce-maple-syrup-and-balsamic-vinegar,88.0
Vegetarian Tamale Pie Recipe,0.031496062992125984,0.6010498687664042,0.05511811023622047,0.06036745406824147,0.0,0.028871391076115485,0.04199475065616798,0.13123359580052493,0.026246719160104987,0.023622047244094488,https://cooking.nytimes.com/recipes/1023880-vegetarian-tamale-pie,381.0
Coconut Saag Recipe,0.029490616621983913,0.6005361930294906,0.045576407506702415,0.0777479892761394,0.00804289544235925,0.005361930294906166,0.10991957104557641,0.1126005361930295,0.005361930294906166,0.005361930294906166,https://cooking.nytimes.com/recipes/1024665-coconut-saag,373.0
Quick Pasta e Fagioli Recipe,0.05,0.6,0.0875,0.0375,0.0,0.0125,0.1,0.0375,0.05,0.025,https://cooking.nytimes.com/recipes/770670634-quick-pasta-e-fagioli,80.0
French Yogurt Cake With Marmalade Glaze Recipe,0.05,0.6,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1015559-french-yogurt-cake-with-marmalade-glaze,20.0
"Chingri Dopiaza (Shrimp With Onion, Tomato, Chile and Turmeric) Recipe",0.0,0.6,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,https://cooking.nytimes.com/recipes/1024995-chingri-dopiaza-shrimp-with-onion-tomato-chile-and-turmeric,15.0
Chicken Piccata Meatballs Recipe,0.032,0.6,0.064,0.048,0.0,0.016,0.12,0.112,0.008,0.0,https://cooking.nytimes.com/recipes/759853156-chicken-piccata-meatballs,125.0
Spicy Roasted Mushrooms With Polenta Recipe,0.010526315789473684,0.6,0.15789473684210525,0.11578947368421053,0.0,0.021052631578947368,0.05263157894736842,0.031578947368421054,0.0,0.010526315789473684,https://cooking.nytimes.com/recipes/1024649-spicy-roasted-mushrooms-with-polenta,95.0
Gumbo Z’Herbes With Crab and Prawns Recipe,0.06666666666666667,0.6,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1023689-gumbo-zherbes-with-crab-and-prawns,15.0
Microwave Corn on the Cob Recipe,0.07608695652173914,0.5978260869565217,0.1358695652173913,0.021739130434782608,0.005434782608695652,0.06521739130434782,0.010869565217391304,0.08152173913043478,0.0,0.005434782608695652,https://cooking.nytimes.com/recipes/1025761-microwave-corn-on-the-cob,184.0
Strawberry and Cream Layer Cake Recipe,0.04597701149425287,0.5977011494252874,0.14942528735632185,0.08620689655172414,0.0,0.0,0.040229885057471264,0.06321839080459771,0.0,0.017241379310344827,https://cooking.nytimes.com/recipes/1022272-strawberry-and-cream-layer-cake,174.0
"Indian-ish Nachos With Cheddar, Black Beans and Chutney Recipe",0.02032520325203252,0.5975609756097561,0.2032520325203252,0.06504065040650407,0.008130081300813009,0.012195121951219513,0.036585365853658534,0.032520325203252036,0.008130081300813009,0.016260162601626018,https://cooking.nytimes.com/recipes/1020450-indian-ish-nachos-with-cheddar-black-beans-and-chutney,246.0
Jocón (Chicken and Tomatillo Stew) Recipe,0.041666666666666664,0.5972222222222222,0.041666666666666664,0.125,0.0,0.05555555555555555,0.06944444444444445,0.027777777777777776,0.013888888888888888,0.027777777777777776,https://cooking.nytimes.com/recipes/1025080-jocon-chicken-and-tomatillo-stew,72.0
Mustardy Sheet-Pan Salmon With Greens  Recipe,0.0,0.5971223021582733,0.06474820143884892,0.08633093525179857,0.0,0.02158273381294964,0.14388489208633093,0.06474820143884892,0.0,0.02158273381294964,https://cooking.nytimes.com/recipes/1027227-mustardy-sheet-pan-salmon-with-greens,139.0
